"ArrestSurrenderID","CaseMasterID","ArrestSurrenderTypeID","ArrestSurrenderDate","ArrestSurrenderStateId","ArrestSurrenderDistrictId","PoliceStationID","IOID","CourtID","AccusedMasterID","IsAccused","IsComplainantAccused"
"421","974","1","2025-03-04","29","18","1803","1274","518","965","1","0"
"422","981","1","2026-04-28","29","4","402","1281","504","971","1","0"
"423","982","1","2025-03-07","29","28","2803","1282","528","972","1","0"
"424","983","1","2025-03-03","29","15","1503","1283","515","973","1","0"
"425","983","1","2025-03-03","29","15","1503","1283","515","974","1","0"
"426","987","1","2024-02-24","29","8","804","1287","508","976","1","0"
"427","989","1","2024-11-24","29","17","1706","1289","517","978","1","0"
"428","989","1","2024-12-11","29","17","1706","1289","517","979","1","0"
"429","993","1","2026-11-13","29","3","303","1293","503","981","1","0"
"430","1003","1","2024-02-19","29","15","1506","1303","515","983","1","0"
"431","1005","1","2025-07-03","29","22","2202","1305","522","986","1","0"
"432","1008","1","2025-01-31","29","15","1506","1308","515","988","1","0"
"433","1010","1","2026-10-25","29","20","2005","1310","520","990","1","0"
"434","1010","1","2026-11-01","29","20","2005","1310","520","991","1","0"
"435","1010","1","2026-10-19","29","20","2005","1310","520","992","1","0"
"436","1015","1","2025-09-25","29","21","2103","1315","521","996","1","0"
"437","1015","1","2025-09-24","29","21","2103","1315","521","998","1","0"
"438","1016","1","2025-09-24","29","13","1308","1316","513","999","1","0"
"439","1016","1","2025-09-23","29","13","1308","1316","513","1000","1","0"
"440","1018","1","2024-05-11","29","13","1303","1318","513","1002","1","0"
"441","1021","1","2024-08-02","29","25","2503","1321","525","1007","1","0"
"442","1023","1","2026-10-26","29","14","1407","1323","514","1008","1","0"
"443","1031","1","2026-07-28","29","30","3008","1331","530","1013","1","0"
"444","1037","1","2026-08-06","29","18","1806","1337","518","1020","1","0"
"445","1038","1","2025-09-18","29","18","1806","1338","518","1021","1","0"
"446","1043","1","2024-06-02","29","12","1201","1343","512","1023","1","0"
"447","1043","1","2024-05-29","29","12","1201","1343","512","1024","1","0"
"448","1045","1","2025-12-22","29","22","2207","1345","522","1028","1","0"
"449","1048","1","2025-11-28","29","25","2501","1348","525","1031","1","0"
"450","1051","1","2025-09-18","29","7","702","1351","507","1032","1","0"
"451","1052","1","2025-04-19","29","24","2408","1352","524","1033","1","0"
"452","1052","1","2025-04-19","29","24","2408","1352","524","1034","1","0"
"453","1058","1","2026-06-21","29","9","906","1358","509","1040","1","0"
"454","1060","1","2025-07-12","29","31","3106","1360","531","1041","1","0"
"455","1064","1","2025-06-13","29","27","2706","1364","527","1043","1","0"
"456","1069","1","2025-01-02","29","14","1407","1369","514","1047","1","0"
"457","1070","1","2025-11-23","29","11","1101","1370","511","1048","1","0"
"458","1074","1","2024-01-17","29","31","3108","1374","531","1051","1","0"
"459","1078","1","2026-09-19","29","2","205","1378","502","1053","1","0"
"460","1082","1","2024-07-25","29","5","503","1382","505","1056","1","0"
"461","1084","1","2026-01-31","29","20","2007","1384","520","1059","1","0"
"462","1089","1","2027-01-10","29","27","2701","1389","527","1063","1","0"
"463","1089","1","2026-12-28","29","27","2701","1389","527","1065","1","0"
"464","1090","1","2026-09-29","29","11","1108","1390","511","1066","1","0"
"465","1091","1","2025-09-04","29","21","2103","1391","521","1069","1","0"
"466","1092","1","2024-10-23","29","7","705","1392","507","1071","1","0"
"467","1093","1","2024-09-24","29","30","3003","1393","530","1073","1","0"
"468","1095","1","2024-08-31","29","3","301","1395","503","1075","1","0"
"469","1096","1","2024-06-10","29","30","3006","1396","530","1076","1","0"
"470","1102","1","2025-09-22","29","1","107","1402","501","1082","1","0"
"471","1107","1","2025-03-30","29","25","2508","1407","525","1085","1","0"
"472","1109","1","2025-12-15","29","26","2606","1409","526","1087","1","0"
"473","1111","1","2024-03-25","29","12","1201","1411","512","1088","1","0"
"474","1113","1","2024-04-25","29","27","2701","1413","527","1091","1","0"
"475","1115","1","2025-04-22","29","15","1502","1415","515","1096","1","0"
"476","1116","1","2025-01-29","29","4","407","1416","504","1097","1","0"
"477","1119","1","2024-11-16","29","8","808","1419","508","1100","1","0"
"478","1122","1","2026-10-17","29","20","2002","1422","520","1103","1","0"
"479","1122","1","2026-10-10","29","20","2002","1422","520","1104","1","0"
"480","1122","1","2026-10-18","29","20","2002","1422","520","1105","1","0"
"481","1123","1","2024-07-24","29","11","1107","1423","511","1106","1","0"
"482","1124","1","2026-08-21","29","31","3106","1424","531","1109","1","0"
"483","1129","1","2024-05-22","29","8","804","1429","508","1114","1","0"
"484","1131","1","2024-05-05","29","24","2401","1431","524","1115","1","0"
"485","1134","1","2025-08-08","29","26","2608","1434","526","1117","1","0"
"486","1135","1","2026-06-24","29","4","408","1435","504","1120","1","0"
"487","1136","1","2026-12-09","29","10","1005","1436","510","1122","1","0"
"488","1137","1","2025-02-18","29","17","1704","1437","517","1124","1","0"
"489","1138","1","2025-01-26","29","7","708","1438","507","1126","1","0"
"490","1140","1","2025-07-06","29","13","1302","1440","513","1127","1","0"
"491","1140","1","2025-06-21","29","13","1302","1440","513","1128","1","0"
"492","1143","1","2024-02-24","29","27","2704","1443","527","1132","1","0"
"493","1148","1","2026-05-22","29","2","205","1448","502","1135","1","0"
"494","1160","1","2026-01-05","29","12","1201","1460","512","1146","1","0"
"495","1160","1","2026-01-13","29","12","1201","1460","512","1147","1","0"
"496","1162","1","2024-08-07","29","20","2008","1462","520","1148","1","0"
"497","1169","1","2024-02-13","29","17","1701","1469","517","1151","1","0"
"498","1170","1","2025-10-23","29","9","903","1470","509","1152","1","0"
"499","1172","1","2026-03-13","29","18","1803","1472","518","1153","1","0"
"500","1180","1","2026-05-13","29","22","2204","1480","522","1156","1","0"
"501","1180","1","2026-05-10","29","22","2204","1480","522","1157","1","0"
"502","1185","1","2024-11-15","29","21","2108","1485","521","1159","1","0"
"503","1188","1","2024-06-08","29","11","1105","1488","511","1162","1","0"
"504","1192","1","2026-11-13","29","10","1005","1492","510","1166","1","0"
"505","1192","1","2026-10-25","29","10","1005","1492","510","1168","1","0"
"506","1194","1","2026-06-30","29","6","608","1494","506","1169","1","0"
"507","1194","1","2026-06-19","29","6","608","1494","506","1170","1","0"
"508","1197","1","2025-01-07","29","1","106","1497","501","1173","1","0"
"509","1200","1","2026-09-30","29","10","1005","1500","510","1176","1","0"
"510","1204","1","2025-07-25","29","28","2804","1504","528","1181","1","0"
"511","1212","1","2025-11-10","29","21","2103","1512","521","1186","1","0"
"512","1213","1","2025-11-28","29","21","2102","1513","521","1187","1","0"
"513","1214","1","2026-07-29","29","4","401","1514","504","1188","1","0"
"514","1215","1","2024-09-18","29","1","108","1515","501","1189","1","0"
"515","1215","1","2024-09-20","29","1","108","1515","501","1190","1","0"
"516","1215","1","2024-09-22","29","1","108","1515","501","1191","1","0"
"517","1216","1","2025-05-02","29","1","108","1516","501","1192","1","0"
"518","1220","1","2024-09-10","29","11","1101","1520","511","1197","1","0"
"519","1221","1","2026-06-22","29","21","2106","1521","521","1198","1","0"
"520","1221","1","2026-06-21","29","21","2106","1521","521","1199","1","0"
"521","1221","1","2026-06-17","29","21","2106","1521","521","1200","1","0"
"522","1229","1","2026-06-21","29","26","2607","1529","526","1206","1","0"
"523","1231","1","2025-02-18","29","15","1501","1531","515","1208","1","0"
"524","1231","1","2025-02-25","29","15","1501","1531","515","1209","1","0"
"525","1232","1","2024-12-19","29","5","507","1532","505","1210","1","0"
"526","1233","1","2024-04-22","29","19","1905","1533","519","1211","1","0"
"527","1235","1","2024-04-09","29","26","2607","1535","526","1215","1","0"
"528","1236","1","2025-12-30","29","27","2702","1536","527","1216","1","0"
"529","1241","1","2026-12-25","29","12","1202","1541","512","1220","1","0"
"530","1242","1","2025-07-01","29","18","1806","1542","518","1221","1","0"
"531","1242","1","2025-07-09","29","18","1806","1542","518","1222","1","0"
"532","1242","1","2025-06-29","29","18","1806","1542","518","1223","1","0"
"533","1247","1","2026-02-28","29","17","1703","1547","517","1226","1","0"
"534","1249","1","2026-09-21","29","7","704","1549","507","1227","1","0"
"535","1252","1","2025-12-26","29","4","405","1552","504","1232","1","0"
"536","1255","1","2026-10-14","29","16","1605","1555","516","1237","1","0"
"537","1256","1","2026-04-29","29","10","1008","1556","510","1239","1","0"
"538","1258","1","2026-03-18","29","12","1202","1558","512","1241","1","0"
"539","1262","1","2025-04-19","29","8","801","1562","508","1244","1","0"
"540","1266","1","2024-06-04","29","12","1207","1566","512","1248","1","0"
"541","1272","1","2025-12-16","29","16","1603","1572","516","1258","1","0"
"542","1272","1","2025-12-17","29","16","1603","1572","516","1259","1","0"
"543","1273","1","2025-12-07","29","20","2006","1573","520","1260","1","0"
"544","1274","1","2026-03-15","29","30","3001","1574","530","1262","1","0"
"545","1277","1","2026-07-23","29","14","1407","1577","514","1266","1","0"
"546","1278","1","2025-07-10","29","1","106","1578","501","1267","1","0"
"547","1278","1","2025-07-20","29","1","106","1578","501","1268","1","0"
"548","1278","1","2025-07-13","29","1","106","1578","501","1269","1","0"
"549","1279","1","2026-12-09","29","15","1507","1579","515","1270","1","0"
"550","1281","1","2025-06-02","29","20","2003","1581","520","1272","1","0"
"551","1282","1","2025-05-01","29","31","3106","1582","531","1275","1","0"
"552","1284","1","2026-07-16","29","18","1803","1584","518","1277","1","0"
"553","1288","1","2024-08-26","29","18","1806","1588","518","1280","1","0"
"554","1297","1","2026-09-30","29","20","2008","1597","520","1285","1","0"
"555","1300","1","2026-07-15","29","16","1603","1600","516","1286","1","0"
"556","1305","1","2025-01-18","29","14","1401","1605","514","1287","1","0"
"557","1306","1","2024-10-14","29","14","1405","1606","514","1288","1","0"
"558","1307","1","2024-02-08","29","30","3004","1607","530","1289","1","0"
"559","1311","1","2026-07-08","29","13","1303","1611","513","1292","1","0"
"560","1313","1","2024-02-17","29","27","2702","1613","527","1293","1","0"
"561","1317","1","2026-12-01","29","2","208","1617","502","1296","1","0"
"562","1318","1","2025-04-03","29","16","1607","1618","516","1298","1","0"
"563","1319","1","2024-07-06","29","31","3105","1619","531","1299","1","0"
"564","1319","1","2024-07-05","29","31","3105","1619","531","1301","1","0"
"565","1322","1","2024-03-17","29","27","2702","1622","527","1302","1","0"
"566","1327","1","2026-11-09","29","2","202","1627","502","1305","1","0"
"567","1331","1","2026-01-13","29","28","2808","1631","528","1308","1","0"
"568","1336","1","2024-09-29","29","27","2707","1636","527","1311","1","0"
"569","1339","1","2026-01-03","29","26","2603","1639","526","1313","1","0"
"570","1340","1","2024-06-03","29","8","803","1640","508","1315","1","0"
"571","1342","1","2024-08-01","29","14","1408","1642","514","1317","1","0"
"572","1342","1","2024-07-31","29","14","1408","1642","514","1318","1","0"
"573","1344","1","2025-03-10","29","20","2007","1644","520","1322","1","0"
"574","1346","1","2024-06-25","29","10","1002","1646","510","1323","1","0"
"575","1349","1","2025-07-29","29","13","1307","1649","513","1326","1","0"
"576","1350","1","2025-02-05","29","3","301","1650","503","1328","1","0"
"577","1351","1","2025-03-18","29","18","1804","1651","518","1329","1","0"
"578","1352","1","2024-12-21","29","29","2901","1652","529","1330","1","0"
"579","1353","1","2025-06-02","29","17","1701","1653","517","1331","1","0"
"580","1356","1","2025-05-13","29","2","202","1656","502","1334","1","0"
"581","1356","1","2025-05-19","29","2","202","1656","502","1336","1","0"
"582","1357","1","2024-04-10","29","28","2801","1657","528","1337","1","0"
"583","1360","1","2024-12-23","29","27","2706","1660","527","1340","1","0"
"584","1361","1","2026-06-24","29","23","2305","1661","523","1342","1","0"
"585","1364","1","2024-08-03","29","24","2402","1664","524","1346","1","0"
"586","1365","1","2024-08-24","29","28","2804","1665","528","1348","1","0"
"587","1365","1","2024-09-01","29","28","2804","1665","528","1349","1","0"
"588","1366","1","2024-05-30","29","12","1208","1666","512","1350","1","0"
"589","1370","1","2026-02-21","29","22","2202","1670","522","1351","1","0"
"590","1372","1","2024-11-12","29","23","2306","1672","523","1356","1","0"
"591","1372","1","2024-11-28","29","23","2306","1672","523","1357","1","0"
"592","1378","1","2025-07-14","29","28","2801","1678","528","1362","1","0"
"593","1379","1","2025-06-14","29","16","1604","1679","516","1365","1","0"
"594","1380","1","2024-08-14","29","14","1404","1680","514","1366","1","0"
"595","1384","1","2024-11-06","29","20","2002","1684","520","1367","1","0"
"596","1384","1","2024-11-19","29","20","2002","1684","520","1368","1","0"
"597","1386","1","2024-04-11","29","28","2804","1686","528","1369","1","0"
"598","1389","1","2026-06-07","29","16","1608","1689","516","1371","1","0"
"599","1393","1","2025-06-20","29","4","408","1693","504","1373","1","0"
"600","1399","1","2026-06-07","29","19","1906","1699","519","1376","1","0"
"601","1402","1","2024-03-18","29","23","2303","1002","523","1379","1","0"
"602","1407","1","2024-09-29","29","31","3101","1007","531","1382","1","0"
"603","1411","1","2025-04-13","29","15","1508","1011","515","1385","1","0"
"604","1414","1","2026-09-18","29","6","605","1014","506","1389","1","0"
"605","1420","1","2025-08-21","29","24","2406","1020","524","1392","1","0"
"606","1425","1","2025-12-09","29","3","302","1025","503","1394","1","0"
"607","1428","1","2026-06-30","29","3","308","1028","503","1398","1","0"
"608","1440","1","2024-12-22","29","19","1902","1040","519","1404","1","0"
"609","1440","1","2024-12-18","29","19","1902","1040","519","1405","1","0"
"610","1441","1","2025-06-04","29","20","2005","1041","520","1407","1","0"
"611","1443","1","2024-11-01","29","26","2607","1043","526","1409","1","0"
"612","1444","1","2025-04-18","29","21","2104","1044","521","1410","1","0"
"613","1444","1","2025-04-10","29","21","2104","1044","521","1412","1","0"
"614","1453","1","2024-02-03","29","10","1001","1053","510","1417","1","0"
"615","1454","1","2026-11-03","29","26","2603","1054","526","1418","1","0"
"616","1462","1","2026-08-25","29","20","2008","1062","520","1422","1","0"
