"VictimMasterID","CaseMasterID","VictimName","AgeYear","GenderID","VictimPolice"
"663","335","Victim 00335-1","65","1","0"
"664","336","Victim 00336-1","23","2","0"
"665","336","Victim 00336-2","35","1","0"
"666","336","Victim 00336-3","73","2","0"
"667","337","Victim 00337-1","28","2","0"
"668","338","Victim 00338-1","19","2","0"
"669","339","Victim 00339-1","50","1","0"
"670","339","Victim 00339-2","52","1","0"
"671","339","Victim 00339-3","34","1","0"
"672","340","Victim 00340-1","35","2","0"
"673","340","Victim 00340-2","15","1","0"
"674","340","Victim 00340-3","52","1","0"
"675","341","Victim 00341-1","47","2","0"
"676","341","Victim 00341-2","67","1","0"
"677","341","Victim 00341-3","64","1","0"
"678","342","Victim 00342-1","50","2","0"
"679","342","Victim 00342-2","46","2","0"
"680","342","Victim 00342-3","70","2","0"
"681","343","Victim 00343-1","70","2","0"
"682","343","Victim 00343-2","39","1","0"
"683","344","Victim 00344-1","23","1","0"
"684","344","Victim 00344-2","57","1","0"
"685","345","Victim 00345-1","67","1","0"
"686","346","Victim 00346-1","68","1","0"
"687","347","Victim 00347-1","28","2","0"
"688","347","Victim 00347-2","69","2","0"
"689","348","Victim 00348-1","69","2","0"
"690","349","Victim 00349-1","18","2","0"
"691","349","Victim 00349-2","28","1","0"
"692","350","Victim 00350-1","23","2","0"
"693","351","Victim 00351-1","62","1","0"
"694","351","Victim 00351-2","29","2","0"
"695","352","Victim 00352-1","18","2","0"
"696","352","Victim 00352-2","15","2","0"
"697","352","Victim 00352-3","62","2","0"
"698","353","Victim 00353-1","14","2","0"
"699","353","Victim 00353-2","35","1","0"
"700","354","Victim 00354-1","28","2","0"
"701","355","Victim 00355-1","40","1","0"
"702","356","Victim 00356-1","38","1","0"
"703","356","Victim 00356-2","71","2","0"
"704","356","Victim 00356-3","60","2","0"
"705","357","Victim 00357-1","33","2","0"
"706","357","Victim 00357-2","63","1","0"
"707","358","Victim 00358-1","51","1","0"
"708","359","Victim 00359-1","28","1","0"
"709","359","Victim 00359-2","64","1","0"
"710","360","Victim 00360-1","66","2","0"
"711","360","Victim 00360-2","63","2","0"
"712","360","Victim 00360-3","59","2","0"
"713","361","Victim 00361-1","33","1","0"
"714","361","Victim 00361-2","28","1","0"
"715","361","Victim 00361-3","61","1","0"
"716","362","Victim 00362-1","32","2","0"
"717","363","Victim 00363-1","73","1","0"
"718","363","Victim 00363-2","39","2","0"
"719","364","Victim 00364-1","64","1","0"
"720","364","Victim 00364-2","43","1","0"
"721","364","Victim 00364-3","62","2","0"
"722","365","Victim 00365-1","30","1","0"
"723","366","Victim 00366-1","60","2","0"
"724","367","Victim 00367-1","39","2","0"
"725","367","Victim 00367-2","36","1","0"
"726","368","Victim 00368-1","74","1","0"
"727","369","Victim 00369-1","43","1","0"
"728","369","Victim 00369-2","49","2","0"
"729","370","Victim 00370-1","54","1","0"
"730","370","Victim 00370-2","45","1","0"
"731","370","Victim 00370-3","53","2","0"
"732","371","Victim 00371-1","41","2","0"
"733","371","Victim 00371-2","15","1","0"
"734","372","Victim 00372-1","66","1","0"
"735","372","Victim 00372-2","29","2","0"
"736","373","Victim 00373-1","75","1","0"
"737","374","Victim 00374-1","39","2","0"
"738","374","Victim 00374-2","63","2","0"
"739","375","Victim 00375-1","56","2","0"
"740","376","Victim 00376-1","33","2","0"
"741","377","Victim 00377-1","33","2","0"
"742","377","Victim 00377-2","56","2","0"
"743","378","Victim 00378-1","40","1","0"
"744","378","Victim 00378-2","71","2","0"
"745","379","Victim 00379-1","16","1","0"
"746","379","Victim 00379-2","15","1","0"
"747","379","Victim 00379-3","52","2","0"
"748","380","Victim 00380-1","59","1","0"
"749","381","Victim 00381-1","73","1","0"
"750","381","Victim 00381-2","59","2","0"
"751","382","Victim 00382-1","20","1","0"
"752","383","Victim 00383-1","60","1","0"
"753","384","Victim 00384-1","54","1","0"
"754","384","Victim 00384-2","38","2","0"
"755","384","Victim 00384-3","74","1","0"
"756","385","Victim 00385-1","36","2","0"
"757","385","Victim 00385-2","59","2","0"
"758","386","Victim 00386-1","57","1","0"
"759","386","Victim 00386-2","20","1","0"
"760","387","Victim 00387-1","41","2","0"
"761","387","Victim 00387-2","56","2","0"
"762","387","Victim 00387-3","70","2","0"
"763","388","Victim 00388-1","46","2","0"
"764","388","Victim 00388-2","53","1","0"
"765","388","Victim 00388-3","28","2","0"
"766","389","Victim 00389-1","50","1","0"
"767","389","Victim 00389-2","45","2","0"
"768","389","Victim 00389-3","66","1","0"
"769","390","Victim 00390-1","66","2","0"
"770","391","Victim 00391-1","36","1","0"
"771","392","Victim 00392-1","41","2","0"
"772","393","Victim 00393-1","19","1","0"
"773","393","Victim 00393-2","50","1","0"
"774","394","Victim 00394-1","39","2","0"
"775","395","Victim 00395-1","30","1","0"
"776","396","Victim 00396-1","57","2","0"
"777","397","Victim 00397-1","49","1","0"
"778","398","Victim 00398-1","43","2","0"
"779","398","Victim 00398-2","37","2","0"
"780","399","Victim 00399-1","61","2","0"
"781","399","Victim 00399-2","68","2","0"
"782","399","Victim 00399-3","47","1","0"
"783","400","Victim 00400-1","17","2","0"
"784","400","Victim 00400-2","14","1","0"
"785","401","Victim 00401-1","67","1","0"
"786","402","Victim 00402-1","33","2","0"
"787","402","Victim 00402-2","32","2","0"
"788","403","Victim 00403-1","74","1","0"
"789","403","Victim 00403-2","73","2","0"
"790","404","Victim 00404-1","69","1","0"
"791","405","Victim 00405-1","70","2","0"
"792","406","Victim 00406-1","53","2","0"
"793","406","Victim 00406-2","44","2","0"
"794","406","Victim 00406-3","41","1","0"
"795","407","Victim 00407-1","15","1","0"
"796","408","Victim 00408-1","32","2","0"
"797","409","Victim 00409-1","23","2","0"
"798","409","Victim 00409-2","58","2","0"
"799","410","Victim 00410-1","60","2","0"
"800","410","Victim 00410-2","53","2","0"
"801","410","Victim 00410-3","48","2","0"
"802","411","Victim 00411-1","66","1","0"
"803","412","Victim 00412-1","65","1","0"
"804","413","Victim 00413-1","14","2","0"
"805","413","Victim 00413-2","37","1","0"
"806","414","Victim 00414-1","64","2","0"
"807","414","Victim 00414-2","67","1","0"
"808","415","Victim 00415-1","22","1","0"
"809","416","Victim 00416-1","65","2","0"
"810","417","Victim 00417-1","42","1","0"
"811","417","Victim 00417-2","30","2","0"
"812","417","Victim 00417-3","62","2","0"
"813","418","Victim 00418-1","26","1","0"
"814","419","Victim 00419-1","75","2","0"
"815","419","Victim 00419-2","54","1","0"
"816","419","Victim 00419-3","27","1","0"
"817","420","Victim 00420-1","23","1","0"
"818","421","Victim 00421-1","50","1","0"
"819","421","Victim 00421-2","59","2","0"
"820","422","Victim 00422-1","21","1","0"
"821","423","Victim 00423-1","73","2","0"
"822","424","Victim 00424-1","43","1","0"
"823","424","Victim 00424-2","22","1","0"
"824","425","Victim 00425-1","15","2","0"
"825","425","Victim 00425-2","54","1","0"
"826","426","Victim 00426-1","36","1","0"
"827","426","Victim 00426-2","29","2","0"
"828","426","Victim 00426-3","61","2","0"
"829","427","Victim 00427-1","71","1","0"
"830","427","Victim 00427-2","35","1","0"
"831","428","Victim 00428-1","64","2","0"
"832","428","Victim 00428-2","36","1","0"
"833","429","Victim 00429-1","74","1","0"
"834","429","Victim 00429-2","67","1","0"
"835","430","Victim 00430-1","62","1","0"
"836","431","Victim 00431-1","68","1","0"
"837","431","Victim 00431-2","43","1","0"
"838","431","Victim 00431-3","15","2","0"
"839","432","Victim 00432-1","25","2","0"
"840","433","Victim 00433-1","37","2","0"
"841","433","Victim 00433-2","23","2","0"
"842","433","Victim 00433-3","60","1","0"
"843","434","Victim 00434-1","37","1","0"
"844","435","Victim 00435-1","17","1","0"
"845","435","Victim 00435-2","60","2","0"
"846","435","Victim 00435-3","52","2","0"
"847","436","Victim 00436-1","68","1","0"
"848","436","Victim 00436-2","47","2","0"
"849","436","Victim 00436-3","52","1","0"
"850","437","Victim 00437-1","60","1","0"
"851","438","Victim 00438-1","32","1","0"
"852","438","Victim 00438-2","47","1","0"
"853","438","Victim 00438-3","35","1","0"
"854","439","Victim 00439-1","49","1","0"
"855","439","Victim 00439-2","26","2","0"
"856","440","Victim 00440-1","39","2","0"
"857","440","Victim 00440-2","20","1","0"
"858","440","Victim 00440-3","54","1","0"
"859","441","Victim 00441-1","24","2","0"
"860","441","Victim 00441-2","33","1","0"
"861","441","Victim 00441-3","48","1","0"
"862","442","Victim 00442-1","15","2","0"
"863","443","Victim 00443-1","68","2","0"
"864","443","Victim 00443-2","70","2","0"
"865","443","Victim 00443-3","33","1","0"
"866","444","Victim 00444-1","71","2","0"
"867","444","Victim 00444-2","50","2","0"
"868","444","Victim 00444-3","72","1","0"
"869","445","Victim 00445-1","52","2","0"
"870","445","Victim 00445-2","53","2","0"
"871","445","Victim 00445-3","33","2","0"
"872","446","Victim 00446-1","72","1","0"
"873","446","Victim 00446-2","45","2","0"
"874","446","Victim 00446-3","58","2","0"
"875","447","Victim 00447-1","19","2","0"
"876","448","Victim 00448-1","42","1","0"
"877","449","Victim 00449-1","48","1","0"
"878","449","Victim 00449-2","52","1","0"
"879","449","Victim 00449-3","21","2","0"
"880","450","Victim 00450-1","68","2","0"
"881","451","Victim 00451-1","63","1","0"
"882","452","Victim 00452-1","20","1","0"
"883","452","Victim 00452-2","33","2","0"
"884","453","Victim 00453-1","22","1","0"
"885","453","Victim 00453-2","35","2","0"
"886","453","Victim 00453-3","64","1","0"
"887","454","Victim 00454-1","48","2","0"
"888","454","Victim 00454-2","69","1","0"
"889","455","Victim 00455-1","63","1","0"
"890","456","Victim 00456-1","73","1","0"
"891","457","Victim 00457-1","50","2","0"
"892","457","Victim 00457-2","28","2","0"
"893","457","Victim 00457-3","17","2","0"
"894","458","Victim 00458-1","37","1","0"
"895","458","Victim 00458-2","39","1","0"
"896","458","Victim 00458-3","50","1","0"
"897","459","Victim 00459-1","30","2","0"
"898","459","Victim 00459-2","43","2","0"
"899","459","Victim 00459-3","73","2","0"
"900","460","Victim 00460-1","32","1","0"
"901","460","Victim 00460-2","68","1","0"
"902","461","Victim 00461-1","44","2","0"
"903","461","Victim 00461-2","31","2","0"
"904","462","Victim 00462-1","34","2","0"
"905","463","Victim 00463-1","33","1","0"
"906","463","Victim 00463-2","21","1","0"
"907","463","Victim 00463-3","46","1","0"
"908","464","Victim 00464-1","42","1","0"
"909","465","Victim 00465-1","29","2","0"
"910","466","Victim 00466-1","22","2","0"
"911","467","Victim 00467-1","75","1","0"
"912","468","Victim 00468-1","50","2","0"
"913","468","Victim 00468-2","20","2","0"
"914","469","Victim 00469-1","45","2","0"
"915","469","Victim 00469-2","38","1","0"
"916","470","Victim 00470-1","65","2","0"
"917","470","Victim 00470-2","31","2","0"
"918","470","Victim 00470-3","38","2","0"
"919","471","Victim 00471-1","64","2","0"
"920","471","Victim 00471-2","68","1","0"
"921","472","Victim 00472-1","24","2","0"
"922","472","Victim 00472-2","42","2","0"
"923","473","Victim 00473-1","15","1","0"
"924","473","Victim 00473-2","73","1","0"
"925","473","Victim 00473-3","72","1","0"
"926","474","Victim 00474-1","27","1","0"
"927","474","Victim 00474-2","40","2","0"
"928","474","Victim 00474-3","27","2","0"
"929","475","Victim 00475-1","46","1","0"
"930","476","Victim 00476-1","64","2","0"
"931","476","Victim 00476-2","47","2","0"
"932","477","Victim 00477-1","55","2","0"
"933","478","Victim 00478-1","71","1","0"
"934","478","Victim 00478-2","53","1","0"
"935","479","Victim 00479-1","52","2","0"
"936","479","Victim 00479-2","58","2","0"
"937","479","Victim 00479-3","69","2","0"
"938","480","Victim 00480-1","33","2","0"
"939","481","Victim 00481-1","21","1","0"
"940","481","Victim 00481-2","35","2","0"
"941","481","Victim 00481-3","44","2","0"
"942","482","Victim 00482-1","73","2","0"
"943","483","Victim 00483-1","39","2","0"
"944","483","Victim 00483-2","61","2","0"
"945","484","Victim 00484-1","35","2","0"
"946","485","Victim 00485-1","22","2","0"
"947","485","Victim 00485-2","62","1","0"
"948","485","Victim 00485-3","16","1","0"
"949","486","Victim 00486-1","44","2","0"
"950","487","Victim 00487-1","68","1","0"
"951","488","Victim 00488-1","40","1","0"
"952","488","Victim 00488-2","35","1","0"
"953","489","Victim 00489-1","70","2","0"
"954","490","Victim 00490-1","63","2","0"
"955","490","Victim 00490-2","15","2","0"
"956","490","Victim 00490-3","55","2","0"
"957","491","Victim 00491-1","66","1","0"
"958","492","Victim 00492-1","59","2","0"
"959","492","Victim 00492-2","65","2","0"
"960","492","Victim 00492-3","57","2","0"
"961","493","Victim 00493-1","68","1","0"
"962","493","Victim 00493-2","49","1","0"
"963","494","Victim 00494-1","46","1","0"
"964","494","Victim 00494-2","51","1","0"
"965","494","Victim 00494-3","17","1","0"
"966","495","Victim 00495-1","60","1","0"
"967","495","Victim 00495-2","58","2","0"
"968","495","Victim 00495-3","29","1","0"
"969","496","Victim 00496-1","14","1","0"
"970","497","Victim 00497-1","26","2","0"
"971","498","Victim 00498-1","41","2","0"
"972","498","Victim 00498-2","65","1","0"
"973","499","Victim 00499-1","26","1","0"
"974","499","Victim 00499-2","71","2","0"
"975","499","Victim 00499-3","40","2","0"
"976","500","Victim 00500-1","27","1","0"
"977","500","Victim 00500-2","66","2","0"
"978","500","Victim 00500-3","43","1","0"
"979","501","Victim 00501-1","39","1","0"
"980","502","Victim 00502-1","22","1","0"
"981","502","Victim 00502-2","74","1","0"
"982","502","Victim 00502-3","56","1","0"
"983","503","Victim 00503-1","48","2","0"
"984","503","Victim 00503-2","54","2","0"
"985","504","Victim 00504-1","57","1","0"
"986","505","Victim 00505-1","66","2","0"
"987","506","Victim 00506-1","64","1","0"
"988","506","Victim 00506-2","72","2","0"
"989","507","Victim 00507-1","25","2","0"
"990","507","Victim 00507-2","75","2","0"
"991","508","Victim 00508-1","22","1","0"
"992","508","Victim 00508-2","63","1","0"
"993","508","Victim 00508-3","52","2","0"
"994","509","Victim 00509-1","33","1","0"
"995","509","Victim 00509-2","49","1","0"
"996","509","Victim 00509-3","61","1","0"
"997","510","Victim 00510-1","27","2","0"
"998","510","Victim 00510-2","52","1","0"
"999","510","Victim 00510-3","16","1","0"
"1000","511","Victim 00511-1","69","1","0"
"1001","512","Victim 00512-1","43","2","0"
"1002","512","Victim 00512-2","37","2","0"
"1003","513","Victim 00513-1","45","2","0"
"1004","514","Victim 00514-1","26","1","0"
"1005","515","Victim 00515-1","31","1","0"
"1006","516","Victim 00516-1","32","1","0"
"1007","516","Victim 00516-2","43","1","0"
"1008","517","Victim 00517-1","64","1","0"
"1009","517","Victim 00517-2","47","1","0"
"1010","518","Victim 00518-1","75","1","0"
"1011","518","Victim 00518-2","74","1","0"
"1012","518","Victim 00518-3","30","1","0"
"1013","519","Victim 00519-1","26","1","0"
"1014","519","Victim 00519-2","63","2","0"
"1015","519","Victim 00519-3","36","1","0"
"1016","520","Victim 00520-1","37","2","0"
"1017","520","Victim 00520-2","19","1","0"
"1018","521","Victim 00521-1","58","1","0"
"1019","522","Victim 00522-1","60","2","0"
"1020","522","Victim 00522-2","22","1","0"
"1021","522","Victim 00522-3","28","2","0"
"1022","523","Victim 00523-1","19","2","0"
"1023","524","Victim 00524-1","75","1","0"
"1024","524","Victim 00524-2","35","2","0"
"1025","525","Victim 00525-1","55","2","0"
"1026","526","Victim 00526-1","48","2","0"
"1027","526","Victim 00526-2","32","1","0"
"1028","527","Victim 00527-1","45","2","0"
"1029","528","Victim 00528-1","18","2","0"
"1030","528","Victim 00528-2","41","2","0"
"1031","528","Victim 00528-3","72","2","0"
"1032","529","Victim 00529-1","62","2","0"
"1033","529","Victim 00529-2","66","2","0"
"1034","530","Victim 00530-1","60","1","0"
"1035","530","Victim 00530-2","62","1","0"
"1036","531","Victim 00531-1","51","2","0"
"1037","531","Victim 00531-2","69","2","0"
"1038","531","Victim 00531-3","30","2","0"
"1039","532","Victim 00532-1","25","1","0"
"1040","532","Victim 00532-2","17","1","0"
"1041","532","Victim 00532-3","44","2","0"
"1042","533","Victim 00533-1","45","1","0"
"1043","533","Victim 00533-2","17","1","0"
"1044","533","Victim 00533-3","36","2","0"
"1045","534","Victim 00534-1","69","2","0"
"1046","535","Victim 00535-1","58","1","0"
"1047","535","Victim 00535-2","42","2","0"
"1048","536","Victim 00536-1","72","2","0"
"1049","536","Victim 00536-2","54","1","0"
"1050","537","Victim 00537-1","27","2","0"
"1051","538","Victim 00538-1","32","2","0"
"1052","539","Victim 00539-1","25","1","0"
"1053","540","Victim 00540-1","18","1","0"
"1054","540","Victim 00540-2","66","1","0"
"1055","540","Victim 00540-3","61","2","0"
"1056","541","Victim 00541-1","28","2","0"
"1057","542","Victim 00542-1","41","2","0"
"1058","543","Victim 00543-1","38","1","0"
"1059","543","Victim 00543-2","67","2","0"
"1060","544","Victim 00544-1","50","2","0"
"1061","544","Victim 00544-2","44","2","0"
"1062","545","Victim 00545-1","18","2","0"
"1063","545","Victim 00545-2","61","2","0"
"1064","545","Victim 00545-3","20","1","0"
"1065","546","Victim 00546-1","22","1","0"
"1066","546","Victim 00546-2","53","1","0"
"1067","547","Victim 00547-1","68","2","0"
"1068","548","Victim 00548-1","51","1","0"
"1069","549","Victim 00549-1","40","1","0"
"1070","549","Victim 00549-2","30","2","0"
"1071","549","Victim 00549-3","19","2","0"
"1072","550","Victim 00550-1","54","2","0"
"1073","550","Victim 00550-2","52","2","0"
"1074","551","Victim 00551-1","31","1","0"
"1075","552","Victim 00552-1","32","1","0"
"1076","553","Victim 00553-1","39","2","0"
